source_V,lumped_path_ohm,assumed_limit_A,assumed_fan_start_A,assumed_aux_A,fans,stagger_s,peak_demand_A,running_A,peak_bus_V_if_not_limited,steady_bus_V,optimistic_100uF_hold_up_to_10_8V_s,classification
12.6,0.25,3.0,1.1,0.1,1,5,1.2000000000000002,0.65,12.299999999999999,12.4375,,within_provisional_envelope
12.6,0.25,3.0,1.1,0.1,2,0,2.3000000000000003,1.2000000000000002,12.025,12.299999999999999,,within_provisional_envelope
12.6,0.25,3.0,1.1,0.1,2,5,1.7500000000000002,1.2000000000000002,12.1625,12.299999999999999,,within_provisional_envelope
12.6,0.25,3.0,1.65,0.05,1,0,1.7,0.6000000000000001,12.174999999999999,12.45,,within_provisional_envelope
12.6,0.25,3.0,1.65,0.05,1,5,1.7,0.6000000000000001,12.174999999999999,12.45,,within_provisional_envelope
12.6,0.25,3.0,1.65,0.05,2,0,3.3499999999999996,1.1500000000000001,,12.3125,0.0005142857142857145,current_capacity_exceeded
12.6,0.25,3.0,1.65,0.05,2,5,2.25,1.1500000000000001,12.0375,12.3125,,within_provisional_envelope
12.6,0.25,3.0,1.65,0.1,1,0,1.75,0.65,12.1625,12.4375,,within_provisional_envelope
12.6,0.25,3.0,1.65,0.1,1,5,1.75,0.65,12.1625,12.4375,,within_provisional_envelope
12.6,0.25,3.0,1.65,0.1,2,0,3.4,1.2000000000000002,,12.299999999999999,0.0004499999999999999,current_capacity_exceeded
12.6,0.25,3.0,1.65,0.1,2,5,2.3000000000000003,1.2000000000000002,12.025,12.299999999999999,,within_provisional_envelope
12.6,0.25,4.0,0.55,0.05,1,0,0.6000000000000001,0.6000000000000001,12.45,12.45,,within_provisional_envelope
12.6,0.25,4.0,0.55,0.05,1,5,0.6000000000000001,0.6000000000000001,12.45,12.45,,within_provisional_envelope
12.6,0.25,4.0,0.55,0.05,2,0,1.1500000000000001,1.1500000000000001,12.3125,12.3125,,within_provisional_envelope
12.6,0.25,4.0,0.55,0.05,2,5,1.1500000000000001,1.1500000000000001,12.3125,12.3125,,within_provisional_envelope
12.6,0.25,4.0,0.55,0.1,1,0,0.65,0.65,12.4375,12.4375,,within_provisional_envelope
12.6,0.25,4.0,0.55,0.1,1,5,0.65,0.65,12.4375,12.4375,,within_provisional_envelope
12.6,0.25,4.0,0.55,0.1,2,0,1.2000000000000002,1.2000000000000002,12.299999999999999,12.299999999999999,,within_provisional_envelope
12.6,0.25,4.0,0.55,0.1,2,5,1.2000000000000002,1.2000000000000002,12.299999999999999,12.299999999999999,,within_provisional_envelope
12.6,0.25,4.0,1.1,0.05,1,0,1.1500000000000001,0.6000000000000001,12.3125,12.45,,within_provisional_envelope
12.6,0.25,4.0,1.1,0.05,1,5,1.1500000000000001,0.6000000000000001,12.3125,12.45,,within_provisional_envelope
12.6,0.25,4.0,1.1,0.05,2,0,2.25,1.1500000000000001,12.0375,12.3125,,within_provisional_envelope
12.6,0.25,4.0,1.1,0.05,2,5,1.7000000000000002,1.1500000000000001,12.174999999999999,12.3125,,within_provisional_envelope
12.6,0.25,4.0,1.1,0.1,1,0,1.2000000000000002,0.65,12.299999999999999,12.4375,,within_provisional_envelope
12.6,0.25,4.0,1.1,0.1,1,5,1.2000000000000002,0.65,12.299999999999999,12.4375,,within_provisional_envelope
12.6,0.25,4.0,1.1,0.1,2,0,2.3000000000000003,1.2000000000000002,12.025,12.299999999999999,,within_provisional_envelope
12.6,0.25,4.0,1.1,0.1,2,5,1.7500000000000002,1.2000000000000002,12.1625,12.299999999999999,,within_provisional_envelope
12.6,0.25,4.0,1.65,0.05,1,0,1.7,0.6000000000000001,12.174999999999999,12.45,,within_provisional_envelope
12.6,0.25,4.0,1.65,0.05,1,5,1.7,0.6000000000000001,12.174999999999999,12.45,,within_provisional_envelope
12.6,0.25,4.0,1.65,0.05,2,0,3.3499999999999996,1.1500000000000001,11.7625,12.3125,,within_provisional_envelope
12.6,0.25,4.0,1.65,0.05,2,5,2.25,1.1500000000000001,12.0375,12.3125,,within_provisional_envelope
12.6,0.25,4.0,1.65,0.1,1,0,1.75,0.65,12.1625,12.4375,,within_provisional_envelope
12.6,0.25,4.0,1.65,0.1,1,5,1.75,0.65,12.1625,12.4375,,within_provisional_envelope
12.6,0.25,4.0,1.65,0.1,2,0,3.4,1.2000000000000002,11.75,12.299999999999999,,within_provisional_envelope
12.6,0.25,4.0,1.65,0.1,2,5,2.3000000000000003,1.2000000000000002,12.025,12.299999999999999,,within_provisional_envelope
12.6,0.5,2.0,0.55,0.05,1,0,0.6000000000000001,0.6000000000000001,12.299999999999999,12.299999999999999,,within_provisional_envelope
12.6,0.5,2.0,0.55,0.05,1,5,0.6000000000000001,0.6000000000000001,12.299999999999999,12.299999999999999,,within_provisional_envelope
12.6,0.5,2.0,0.55,0.05,2,0,1.1500000000000001,1.1500000000000001,12.025,12.025,,within_provisional_envelope
12.6,0.5,2.0,0.55,0.05,2,5,1.1500000000000001,1.1500000000000001,12.025,12.025,,within_provisional_envelope
12.6,0.5,2.0,0.55,0.1,1,0,0.65,0.65,12.275,12.275,,within_provisional_envelope
12.6,0.5,2.0,0.55,0.1,1,5,0.65,0.65,12.275,12.275,,within_provisional_envelope
12.6,0.5,2.0,0.55,0.1,2,0,1.2000000000000002,1.2000000000000002,12.0,12.0,,within_provisional_envelope
12.6,0.5,2.0,0.55,0.1,2,5,1.2000000000000002,1.2000000000000002,12.0,12.0,,within_provisional_envelope
12.6,0.5,2.0,1.1,0.05,1,0,1.1500000000000001,0.6000000000000001,12.025,12.299999999999999,,within_provisional_envelope
12.6,0.5,2.0,1.1,0.05,1,5,1.1500000000000001,0.6000000000000001,12.025,12.299999999999999,,within_provisional_envelope
12.6,0.5,2.0,1.1,0.05,2,0,2.25,1.1500000000000001,,12.025,0.0007199999999999996,current_capacity_exceeded
12.6,0.5,2.0,1.1,0.05,2,5,1.7000000000000002,1.1500000000000001,11.75,12.025,,within_provisional_envelope
12.6,0.5,2.0,1.1,0.1,1,0,1.2000000000000002,0.65,12.0,12.275,,within_provisional_envelope
12.6,0.5,2.0,1.1,0.1,1,5,1.2000000000000002,0.65,12.0,12.275,,within_provisional_envelope
12.6,0.5,2.0,1.1,0.1,2,0,2.3000000000000003,1.2000000000000002,,12.0,0.0005999999999999992,current_capacity_exceeded
12.6,0.5,2.0,1.1,0.1,2,5,1.7500000000000002,1.2000000000000002,11.725,12.0,,within_provisional_envelope
12.6,0.5,2.0,1.65,0.05,1,0,1.7,0.6000000000000001,11.75,12.299999999999999,,within_provisional_envelope
12.6,0.5,2.0,1.65,0.05,1,5,1.7,0.6000000000000001,11.75,12.299999999999999,,within_provisional_envelope
12.6,0.5,2.0,1.65,0.05,2,0,3.3499999999999996,1.1500000000000001,,12.025,0.00013333333333333329,current_capacity_exceeded
12.6,0.5,2.0,1.65,0.05,2,5,2.25,1.1500000000000001,,12.025,0.0007199999999999996,current_capacity_exceeded
12.6,0.5,2.0,1.65,0.1,1,0,1.75,0.65,11.725,12.275,,within_provisional_envelope
12.6,0.5,2.0,1.65,0.1,1,5,1.75,0.65,11.725,12.275,,within_provisional_envelope
12.6,0.5,2.0,1.65,0.1,2,0,3.4,1.2000000000000002,,12.0,0.00012857142857142852,current_capacity_exceeded
12.6,0.5,2.0,1.65,0.1,2,5,2.3000000000000003,1.2000000000000002,,12.0,0.0005999999999999992,current_capacity_exceeded
12.6,0.5,3.0,0.55,0.05,1,0,0.6000000000000001,0.6000000000000001,12.299999999999999,12.299999999999999,,within_provisional_envelope
12.6,0.5,3.0,0.55,0.05,1,5,0.6000000000000001,0.6000000000000001,12.299999999999999,12.299999999999999,,within_provisional_envelope
12.6,0.5,3.0,0.55,0.05,2,0,1.1500000000000001,1.1500000000000001,12.025,12.025,,within_provisional_envelope
12.6,0.5,3.0,0.55,0.05,2,5,1.1500000000000001,1.1500000000000001,12.025,12.025,,within_provisional_envelope
12.6,0.5,3.0,0.55,0.1,1,0,0.65,0.65,12.275,12.275,,within_provisional_envelope
12.6,0.5,3.0,0.55,0.1,1,5,0.65,0.65,12.275,12.275,,within_provisional_envelope
12.6,0.5,3.0,0.55,0.1,2,0,1.2000000000000002,1.2000000000000002,12.0,12.0,,within_provisional_envelope
12.6,0.5,3.0,0.55,0.1,2,5,1.2000000000000002,1.2000000000000002,12.0,12.0,,within_provisional_envelope
12.6,0.5,3.0,1.1,0.05,1,0,1.1500000000000001,0.6000000000000001,12.025,12.299999999999999,,within_provisional_envelope
12.6,0.5,3.0,1.1,0.05,1,5,1.1500000000000001,0.6000000000000001,12.025,12.299999999999999,,within_provisional_envelope
12.6,0.5,3.0,1.1,0.05,2,0,2.25,1.1500000000000001,11.475,12.025,,within_provisional_envelope
12.6,0.5,3.0,1.1,0.05,2,5,1.7000000000000002,1.1500000000000001,11.75,12.025,,within_provisional_envelope
12.6,0.5,3.0,1.1,0.1,1,0,1.2000000000000002,0.65,12.0,12.275,,within_provisional_envelope
12.6,0.5,3.0,1.1,0.1,1,5,1.2000000000000002,0.65,12.0,12.275,,within_provisional_envelope
12.6,0.5,3.0,1.1,0.1,2,0,2.3000000000000003,1.2000000000000002,11.45,12.0,,within_provisional_envelope
12.6,0.5,3.0,1.1,0.1,2,5,1.7500000000000002,1.2000000000000002,11.725,12.0,,within_provisional_envelope
12.6,0.5,3.0,1.65,0.05,1,0,1.7,0.6000000000000001,11.75,12.299999999999999,,within_provisional_envelope
12.6,0.5,3.0,1.65,0.05,1,5,1.7,0.6000000000000001,11.75,12.299999999999999,,within_provisional_envelope
12.6,0.5,3.0,1.65,0.05,2,0,3.3499999999999996,1.1500000000000001,,12.025,0.0005142857142857145,current_capacity_exceeded
12.6,0.5,3.0,1.65,0.05,2,5,2.25,1.1500000000000001,11.475,12.025,,within_provisional_envelope
12.6,0.5,3.0,1.65,0.1,1,0,1.75,0.65,11.725,12.275,,within_provisional_envelope
12.6,0.5,3.0,1.65,0.1,1,5,1.75,0.65,11.725,12.275,,within_provisional_envelope
12.6,0.5,3.0,1.65,0.1,2,0,3.4,1.2000000000000002,,12.0,0.0004499999999999999,current_capacity_exceeded
12.6,0.5,3.0,1.65,0.1,2,5,2.3000000000000003,1.2000000000000002,11.45,12.0,,within_provisional_envelope
12.6,0.5,4.0,0.55,0.05,1,0,0.6000000000000001,0.6000000000000001,12.299999999999999,12.299999999999999,,within_provisional_envelope
12.6,0.5,4.0,0.55,0.05,1,5,0.6000000000000001,0.6000000000000001,12.299999999999999,12.299999999999999,,within_provisional_envelope
12.6,0.5,4.0,0.55,0.05,2,0,1.1500000000000001,1.1500000000000001,12.025,12.025,,within_provisional_envelope
12.6,0.5,4.0,0.55,0.05,2,5,1.1500000000000001,1.1500000000000001,12.025,12.025,,within_provisional_envelope
12.6,0.5,4.0,0.55,0.1,1,0,0.65,0.65,12.275,12.275,,within_provisional_envelope
12.6,0.5,4.0,0.55,0.1,1,5,0.65,0.65,12.275,12.275,,within_provisional_envelope
12.6,0.5,4.0,0.55,0.1,2,0,1.2000000000000002,1.2000000000000002,12.0,12.0,,within_provisional_envelope
12.6,0.5,4.0,0.55,0.1,2,5,1.2000000000000002,1.2000000000000002,12.0,12.0,,within_provisional_envelope
12.6,0.5,4.0,1.1,0.05,1,0,1.1500000000000001,0.6000000000000001,12.025,12.299999999999999,,within_provisional_envelope
12.6,0.5,4.0,1.1,0.05,1,5,1.1500000000000001,0.6000000000000001,12.025,12.299999999999999,,within_provisional_envelope
12.6,0.5,4.0,1.1,0.05,2,0,2.25,1.1500000000000001,11.475,12.025,,within_provisional_envelope
12.6,0.5,4.0,1.1,0.05,2,5,1.7000000000000002,1.1500000000000001,11.75,12.025,,within_provisional_envelope
12.6,0.5,4.0,1.1,0.1,1,0,1.2000000000000002,0.65,12.0,12.275,,within_provisional_envelope
12.6,0.5,4.0,1.1,0.1,1,5,1.2000000000000002,0.65,12.0,12.275,,within_provisional_envelope
12.6,0.5,4.0,1.1,0.1,2,0,2.3000000000000003,1.2000000000000002,11.45,12.0,,within_provisional_envelope
12.6,0.5,4.0,1.1,0.1,2,5,1.7500000000000002,1.2000000000000002,11.725,12.0,,within_provisional_envelope
12.6,0.5,4.0,1.65,0.05,1,0,1.7,0.6000000000000001,11.75,12.299999999999999,,within_provisional_envelope
12.6,0.5,4.0,1.65,0.05,1,5,1.7,0.6000000000000001,11.75,12.299999999999999,,within_provisional_envelope
12.6,0.5,4.0,1.65,0.05,2,0,3.3499999999999996,1.1500000000000001,10.925,12.025,,within_provisional_envelope
12.6,0.5,4.0,1.65,0.05,2,5,2.25,1.1500000000000001,11.475,12.025,,within_provisional_envelope
12.6,0.5,4.0,1.65,0.1,1,0,1.75,0.65,11.725,12.275,,within_provisional_envelope
12.6,0.5,4.0,1.65,0.1,1,5,1.75,0.65,11.725,12.275,,within_provisional_envelope
12.6,0.5,4.0,1.65,0.1,2,0,3.4,1.2000000000000002,10.9,12.0,,within_provisional_envelope
12.6,0.5,4.0,1.65,0.1,2,5,2.3000000000000003,1.2000000000000002,11.45,12.0,,within_provisional_envelope
12.6,1.0,2.0,0.55,0.05,1,0,0.6000000000000001,0.6000000000000001,12.0,12.0,,within_provisional_envelope
12.6,1.0,2.0,0.55,0.05,1,5,0.6000000000000001,0.6000000000000001,12.0,12.0,,within_provisional_envelope
12.6,1.0,2.0,0.55,0.05,2,0,1.1500000000000001,1.1500000000000001,11.45,11.45,,within_provisional_envelope
12.6,1.0,2.0,0.55,0.05,2,5,1.1500000000000001,1.1500000000000001,11.45,11.45,,within_provisional_envelope
12.6,1.0,2.0,0.55,0.1,1,0,0.65,0.65,11.95,11.95,,within_provisional_envelope
12.6,1.0,2.0,0.55,0.1,1,5,0.65,0.65,11.95,11.95,,within_provisional_envelope
12.6,1.0,2.0,0.55,0.1,2,0,1.2000000000000002,1.2000000000000002,11.399999999999999,11.399999999999999,,within_provisional_envelope
12.6,1.0,2.0,0.55,0.1,2,5,1.2000000000000002,1.2000000000000002,11.399999999999999,11.399999999999999,,within_provisional_envelope
12.6,1.0,2.0,1.1,0.05,1,0,1.1500000000000001,0.6000000000000001,11.45,12.0,,within_provisional_envelope
12.6,1.0,2.0,1.1,0.05,1,5,1.1500000000000001,0.6000000000000001,11.45,12.0,,within_provisional_envelope
12.6,1.0,2.0,1.1,0.05,2,0,2.25,1.1500000000000001,,11.45,0.0007199999999999996,current_capacity_exceeded
12.6,1.0,2.0,1.1,0.05,2,5,1.7000000000000002,1.1500000000000001,10.899999999999999,11.45,,within_provisional_envelope
12.6,1.0,2.0,1.1,0.1,1,0,1.2000000000000002,0.65,11.399999999999999,11.95,,within_provisional_envelope
12.6,1.0,2.0,1.1,0.1,1,5,1.2000000000000002,0.65,11.399999999999999,11.95,,within_provisional_envelope
12.6,1.0,2.0,1.1,0.1,2,0,2.3000000000000003,1.2000000000000002,,11.399999999999999,0.0005999999999999992,current_capacity_exceeded
12.6,1.0,2.0,1.1,0.1,2,5,1.7500000000000002,1.2000000000000002,10.85,11.399999999999999,,within_provisional_envelope
12.6,1.0,2.0,1.65,0.05,1,0,1.7,0.6000000000000001,10.9,12.0,,within_provisional_envelope
12.6,1.0,2.0,1.65,0.05,1,5,1.7,0.6000000000000001,10.9,12.0,,within_provisional_envelope
12.6,1.0,2.0,1.65,0.05,2,0,3.3499999999999996,1.1500000000000001,,11.45,0.00013333333333333329,current_capacity_exceeded
12.6,1.0,2.0,1.65,0.05,2,5,2.25,1.1500000000000001,,11.45,0.0007199999999999996,current_capacity_exceeded
12.6,1.0,2.0,1.65,0.1,1,0,1.75,0.65,10.85,11.95,,within_provisional_envelope
12.6,1.0,2.0,1.65,0.1,1,5,1.75,0.65,10.85,11.95,,within_provisional_envelope
12.6,1.0,2.0,1.65,0.1,2,0,3.4,1.2000000000000002,,11.399999999999999,0.00012857142857142852,current_capacity_exceeded
12.6,1.0,2.0,1.65,0.1,2,5,2.3000000000000003,1.2000000000000002,,11.399999999999999,0.0005999999999999992,current_capacity_exceeded
12.6,1.0,3.0,0.55,0.05,1,0,0.6000000000000001,0.6000000000000001,12.0,12.0,,within_provisional_envelope
12.6,1.0,3.0,0.55,0.05,1,5,0.6000000000000001,0.6000000000000001,12.0,12.0,,within_provisional_envelope
12.6,1.0,3.0,0.55,0.05,2,0,1.1500000000000001,1.1500000000000001,11.45,11.45,,within_provisional_envelope
12.6,1.0,3.0,0.55,0.05,2,5,1.1500000000000001,1.1500000000000001,11.45,11.45,,within_provisional_envelope
12.6,1.0,3.0,0.55,0.1,1,0,0.65,0.65,11.95,11.95,,within_provisional_envelope
12.6,1.0,3.0,0.55,0.1,1,5,0.65,0.65,11.95,11.95,,within_provisional_envelope
12.6,1.0,3.0,0.55,0.1,2,0,1.2000000000000002,1.2000000000000002,11.399999999999999,11.399999999999999,,within_provisional_envelope
12.6,1.0,3.0,0.55,0.1,2,5,1.2000000000000002,1.2000000000000002,11.399999999999999,11.399999999999999,,within_provisional_envelope
12.6,1.0,3.0,1.1,0.05,1,0,1.1500000000000001,0.6000000000000001,11.45,12.0,,within_provisional_envelope
12.6,1.0,3.0,1.1,0.05,1,5,1.1500000000000001,0.6000000000000001,11.45,12.0,,within_provisional_envelope
12.6,1.0,3.0,1.1,0.05,2,0,2.25,1.1500000000000001,10.35,11.45,,below_provisional_10.8V_target
12.6,1.0,3.0,1.1,0.05,2,5,1.7000000000000002,1.1500000000000001,10.899999999999999,11.45,,within_provisional_envelope
12.6,1.0,3.0,1.1,0.1,1,0,1.2000000000000002,0.65,11.399999999999999,11.95,,within_provisional_envelope
12.6,1.0,3.0,1.1,0.1,1,5,1.2000000000000002,0.65,11.399999999999999,11.95,,within_provisional_envelope
12.6,1.0,3.0,1.1,0.1,2,0,2.3000000000000003,1.2000000000000002,10.299999999999999,11.399999999999999,,below_provisional_10.8V_target
12.6,1.0,3.0,1.1,0.1,2,5,1.7500000000000002,1.2000000000000002,10.85,11.399999999999999,,within_provisional_envelope
12.6,1.0,3.0,1.65,0.05,1,0,1.7,0.6000000000000001,10.9,12.0,,within_provisional_envelope
12.6,1.0,3.0,1.65,0.05,1,5,1.7,0.6000000000000001,10.9,12.0,,within_provisional_envelope
12.6,1.0,3.0,1.65,0.05,2,0,3.3499999999999996,1.1500000000000001,,11.45,0.0005142857142857145,current_capacity_exceeded
12.6,1.0,3.0,1.65,0.05,2,5,2.25,1.1500000000000001,10.35,11.45,,below_provisional_10.8V_target
12.6,1.0,3.0,1.65,0.1,1,0,1.75,0.65,10.85,11.95,,within_provisional_envelope
12.6,1.0,3.0,1.65,0.1,1,5,1.75,0.65,10.85,11.95,,within_provisional_envelope
12.6,1.0,3.0,1.65,0.1,2,0,3.4,1.2000000000000002,,11.399999999999999,0.0004499999999999999,current_capacity_exceeded
12.6,1.0,3.0,1.65,0.1,2,5,2.3000000000000003,1.2000000000000002,10.299999999999999,11.399999999999999,,below_provisional_10.8V_target
12.6,1.0,4.0,0.55,0.05,1,0,0.6000000000000001,0.6000000000000001,12.0,12.0,,within_provisional_envelope
12.6,1.0,4.0,0.55,0.05,1,5,0.6000000000000001,0.6000000000000001,12.0,12.0,,within_provisional_envelope
12.6,1.0,4.0,0.55,0.05,2,0,1.1500000000000001,1.1500000000000001,11.45,11.45,,within_provisional_envelope
12.6,1.0,4.0,0.55,0.05,2,5,1.1500000000000001,1.1500000000000001,11.45,11.45,,within_provisional_envelope
12.6,1.0,4.0,0.55,0.1,1,0,0.65,0.65,11.95,11.95,,within_provisional_envelope
12.6,1.0,4.0,0.55,0.1,1,5,0.65,0.65,11.95,11.95,,within_provisional_envelope
12.6,1.0,4.0,0.55,0.1,2,0,1.2000000000000002,1.2000000000000002,11.399999999999999,11.399999999999999,,within_provisional_envelope
12.6,1.0,4.0,0.55,0.1,2,5,1.2000000000000002,1.2000000000000002,11.399999999999999,11.399999999999999,,within_provisional_envelope
12.6,1.0,4.0,1.1,0.05,1,0,1.1500000000000001,0.6000000000000001,11.45,12.0,,within_provisional_envelope
12.6,1.0,4.0,1.1,0.05,1,5,1.1500000000000001,0.6000000000000001,11.45,12.0,,within_provisional_envelope
12.6,1.0,4.0,1.1,0.05,2,0,2.25,1.1500000000000001,10.35,11.45,,below_provisional_10.8V_target
12.6,1.0,4.0,1.1,0.05,2,5,1.7000000000000002,1.1500000000000001,10.899999999999999,11.45,,within_provisional_envelope
12.6,1.0,4.0,1.1,0.1,1,0,1.2000000000000002,0.65,11.399999999999999,11.95,,within_provisional_envelope
12.6,1.0,4.0,1.1,0.1,1,5,1.2000000000000002,0.65,11.399999999999999,11.95,,within_provisional_envelope
12.6,1.0,4.0,1.1,0.1,2,0,2.3000000000000003,1.2000000000000002,10.299999999999999,11.399999999999999,,below_provisional_10.8V_target
12.6,1.0,4.0,1.1,0.1,2,5,1.7500000000000002,1.2000000000000002,10.85,11.399999999999999,,within_provisional_envelope
12.6,1.0,4.0,1.65,0.05,1,0,1.7,0.6000000000000001,10.9,12.0,,within_provisional_envelope
12.6,1.0,4.0,1.65,0.05,1,5,1.7,0.6000000000000001,10.9,12.0,,within_provisional_envelope
12.6,1.0,4.0,1.65,0.05,2,0,3.3499999999999996,1.1500000000000001,9.25,11.45,,below_provisional_10.8V_target
12.6,1.0,4.0,1.65,0.05,2,5,2.25,1.1500000000000001,10.35,11.45,,below_provisional_10.8V_target
12.6,1.0,4.0,1.65,0.1,1,0,1.75,0.65,10.85,11.95,,within_provisional_envelope
12.6,1.0,4.0,1.65,0.1,1,5,1.75,0.65,10.85,11.95,,within_provisional_envelope
12.6,1.0,4.0,1.65,0.1,2,0,3.4,1.2000000000000002,9.2,11.399999999999999,,below_provisional_10.8V_target
12.6,1.0,4.0,1.65,0.1,2,5,2.3000000000000003,1.2000000000000002,10.299999999999999,11.399999999999999,,below_provisional_10.8V_target
13.2,0.1,2.0,0.55,0.05,1,0,0.6000000000000001,0.6000000000000001,13.139999999999999,13.139999999999999,,within_provisional_envelope
13.2,0.1,2.0,0.55,0.05,1,5,0.6000000000000001,0.6000000000000001,13.139999999999999,13.139999999999999,,within_provisional_envelope
13.2,0.1,2.0,0.55,0.05,2,0,1.1500000000000001,1.1500000000000001,13.084999999999999,13.084999999999999,,within_provisional_envelope
13.2,0.1,2.0,0.55,0.05,2,5,1.1500000000000001,1.1500000000000001,13.084999999999999,13.084999999999999,,within_provisional_envelope
13.2,0.1,2.0,0.55,0.1,1,0,0.65,0.65,13.135,13.135,,within_provisional_envelope
13.2,0.1,2.0,0.55,0.1,1,5,0.65,0.65,13.135,13.135,,within_provisional_envelope
13.2,0.1,2.0,0.55,0.1,2,0,1.2000000000000002,1.2000000000000002,13.08,13.08,,within_provisional_envelope
13.2,0.1,2.0,0.55,0.1,2,5,1.2000000000000002,1.2000000000000002,13.08,13.08,,within_provisional_envelope
13.2,0.1,2.0,1.1,0.05,1,0,1.1500000000000001,0.6000000000000001,13.084999999999999,13.139999999999999,,within_provisional_envelope
13.2,0.1,2.0,1.1,0.05,1,5,1.1500000000000001,0.6000000000000001,13.084999999999999,13.139999999999999,,within_provisional_envelope
13.2,0.1,2.0,1.1,0.05,2,0,2.25,1.1500000000000001,,13.084999999999999,0.0009599999999999995,current_capacity_exceeded
13.2,0.1,2.0,1.1,0.05,2,5,1.7000000000000002,1.1500000000000001,13.03,13.084999999999999,,within_provisional_envelope
13.2,0.1,2.0,1.1,0.1,1,0,1.2000000000000002,0.65,13.08,13.135,,within_provisional_envelope
13.2,0.1,2.0,1.1,0.1,1,5,1.2000000000000002,0.65,13.08,13.135,,within_provisional_envelope
13.2,0.1,2.0,1.1,0.1,2,0,2.3000000000000003,1.2000000000000002,,13.08,0.0007999999999999988,current_capacity_exceeded
13.2,0.1,2.0,1.1,0.1,2,5,1.7500000000000002,1.2000000000000002,13.024999999999999,13.08,,within_provisional_envelope
13.2,0.1,2.0,1.65,0.05,1,0,1.7,0.6000000000000001,13.03,13.139999999999999,,within_provisional_envelope
13.2,0.1,2.0,1.65,0.05,1,5,1.7,0.6000000000000001,13.03,13.139999999999999,,within_provisional_envelope
13.2,0.1,2.0,1.65,0.05,2,0,3.3499999999999996,1.1500000000000001,,13.084999999999999,0.00017777777777777773,current_capacity_exceeded
13.2,0.1,2.0,1.65,0.05,2,5,2.25,1.1500000000000001,,13.084999999999999,0.0009599999999999995,current_capacity_exceeded
13.2,0.1,2.0,1.65,0.1,1,0,1.75,0.65,13.024999999999999,13.135,,within_provisional_envelope
13.2,0.1,2.0,1.65,0.1,1,5,1.75,0.65,13.024999999999999,13.135,,within_provisional_envelope
13.2,0.1,2.0,1.65,0.1,2,0,3.4,1.2000000000000002,,13.08,0.00017142857142857134,current_capacity_exceeded
13.2,0.1,2.0,1.65,0.1,2,5,2.3000000000000003,1.2000000000000002,,13.08,0.0007999999999999988,current_capacity_exceeded
13.2,0.1,3.0,0.55,0.05,1,0,0.6000000000000001,0.6000000000000001,13.139999999999999,13.139999999999999,,within_provisional_envelope
13.2,0.1,3.0,0.55,0.05,1,5,0.6000000000000001,0.6000000000000001,13.139999999999999,13.139999999999999,,within_provisional_envelope
13.2,0.1,3.0,0.55,0.05,2,0,1.1500000000000001,1.1500000000000001,13.084999999999999,13.084999999999999,,within_provisional_envelope
13.2,0.1,3.0,0.55,0.05,2,5,1.1500000000000001,1.1500000000000001,13.084999999999999,13.084999999999999,,within_provisional_envelope
13.2,0.1,3.0,0.55,0.1,1,0,0.65,0.65,13.135,13.135,,within_provisional_envelope
13.2,0.1,3.0,0.55,0.1,1,5,0.65,0.65,13.135,13.135,,within_provisional_envelope
13.2,0.1,3.0,0.55,0.1,2,0,1.2000000000000002,1.2000000000000002,13.08,13.08,,within_provisional_envelope
13.2,0.1,3.0,0.55,0.1,2,5,1.2000000000000002,1.2000000000000002,13.08,13.08,,within_provisional_envelope
13.2,0.1,3.0,1.1,0.05,1,0,1.1500000000000001,0.6000000000000001,13.084999999999999,13.139999999999999,,within_provisional_envelope
13.2,0.1,3.0,1.1,0.05,1,5,1.1500000000000001,0.6000000000000001,13.084999999999999,13.139999999999999,,within_provisional_envelope
13.2,0.1,3.0,1.1,0.05,2,0,2.25,1.1500000000000001,12.975,13.084999999999999,,within_provisional_envelope
13.2,0.1,3.0,1.1,0.05,2,5,1.7000000000000002,1.1500000000000001,13.03,13.084999999999999,,within_provisional_envelope
13.2,0.1,3.0,1.1,0.1,1,0,1.2000000000000002,0.65,13.08,13.135,,within_provisional_envelope
13.2,0.1,3.0,1.1,0.1,1,5,1.2000000000000002,0.65,13.08,13.135,,within_provisional_envelope
13.2,0.1,3.0,1.1,0.1,2,0,2.3000000000000003,1.2000000000000002,12.969999999999999,13.08,,within_provisional_envelope
13.2,0.1,3.0,1.1,0.1,2,5,1.7500000000000002,1.2000000000000002,13.024999999999999,13.08,,within_provisional_envelope
13.2,0.1,3.0,1.65,0.05,1,0,1.7,0.6000000000000001,13.03,13.139999999999999,,within_provisional_envelope
13.2,0.1,3.0,1.65,0.05,1,5,1.7,0.6000000000000001,13.03,13.139999999999999,,within_provisional_envelope
13.2,0.1,3.0,1.65,0.05,2,0,3.3499999999999996,1.1500000000000001,,13.084999999999999,0.000685714285714286,current_capacity_exceeded
13.2,0.1,3.0,1.65,0.05,2,5,2.25,1.1500000000000001,12.975,13.084999999999999,,within_provisional_envelope
13.2,0.1,3.0,1.65,0.1,1,0,1.75,0.65,13.024999999999999,13.135,,within_provisional_envelope
13.2,0.1,3.0,1.65,0.1,1,5,1.75,0.65,13.024999999999999,13.135,,within_provisional_envelope
13.2,0.1,3.0,1.65,0.1,2,0,3.4,1.2000000000000002,,13.08,0.0005999999999999998,current_capacity_exceeded
13.2,0.1,3.0,1.65,0.1,2,5,2.3000000000000003,1.2000000000000002,12.969999999999999,13.08,,within_provisional_envelope
